2021-07-15 18:08:16,453 SSD INFO: Using 1 GPUs
2021-07-15 18:08:16,453 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2021-07-15 18:08:16,453 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2021-07-15 18:08:16,453 SSD INFO: 
MODEL:
  NUM_CLASSES: 21
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", "voc_2012_trainval")
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 16
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'
2021-07-15 18:08:16,453 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval', 'voc_2012_trainval')
DATA_LOADER:
  NUM_WORKERS: 2
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 21
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 16
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 8
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2021-07-15 18:08:18,087 SSD.trainer INFO: No checkpoint found.
2021-07-15 18:08:18,111 SSD.trainer INFO: Start training ...
2021-07-15 18:08:33,832 SSD.trainer INFO: iter: 000010, lr: 0.00035, total_loss: 20.142 (20.142), reg_loss: 3.122 (3.122), cls_loss: 17.021 (17.021), time: 1.189 (1.189), eta: 1 day, 15:37:09
2021-07-15 18:08:36,950 SSD.trainer INFO: iter: 000020, lr: 0.00036, total_loss: 15.933 (18.038), reg_loss: 2.936 (3.029), cls_loss: 12.996 (15.008), time: 0.312 (0.750), eta: 1 day, 1:00:18
2021-07-15 18:08:40,002 SSD.trainer INFO: iter: 000030, lr: 0.00037, total_loss: 14.904 (16.993), reg_loss: 2.795 (2.951), cls_loss: 12.109 (14.042), time: 0.305 (0.602), eta: 20:03:34
2021-07-15 18:13:35,235 SSD.trainer INFO: iter: 000990, lr: 0.00100, total_loss: 6.380 (7.422), reg_loss: 1.827 (2.110), cls_loss: 4.553 (5.312), time: 0.309 (0.316), eta: 10:27:41
2021-07-15 18:13:38,332 SSD.trainer INFO: iter: 001000, lr: 0.00100, total_loss: 6.106 (7.409), reg_loss: 1.711 (2.106), cls_loss: 4.395 (5.303), time: 0.310 (0.316), eta: 10:27:30
2021-07-15 18:13:41,426 SSD.trainer INFO: iter: 001010, lr: 0.00100, total_loss: 6.243 (7.398), reg_loss: 1.808 (2.103), cls_loss: 4.435 (5.295), time: 0.309 (0.316), eta: 10:27:18
2021-07-15 18:13:44,506 SSD.trainer INFO: iter: 001020, lr: 0.00100, total_loss: 6.050 (7.385), reg_loss: 1.721 (2.099), cls_loss: 4.329 (5.285), time: 0.308 (0.316), eta: 10:27:05
2021-07-15 18:13:47,592 SSD.trainer INFO: iter: 001030, lr: 0.00100, total_loss: 6.062 (7.372), reg_loss: 1.832 (2.097), cls_loss: 4.230 (5.275), time: 0.309 (0.316), eta: 10:26:53
2021-07-15 18:13:52,625 SSD.trainer INFO: iter: 001040, lr: 0.00100, total_loss: 6.116 (7.360), reg_loss: 1.728 (2.093), cls_loss: 4.388 (5.266), time: 0.503 (0.318), eta: 10:30:24
2021-07-15 18:13:55,725 SSD.trainer INFO: iter: 001050, lr: 0.00100, total_loss: 6.079 (7.347), reg_loss: 1.715 (2.090), cls_loss: 4.365 (5.258), time: 0.310 (0.318), eta: 10:30:12
2021-07-15 18:13:58,803 SSD.trainer INFO: iter: 001060, lr: 0.00100, total_loss: 5.989 (7.335), reg_loss: 1.813 (2.087), cls_loss: 4.175 (5.248), time: 0.308 (0.318), eta: 10:29:58
2021-07-15 18:14:01,900 SSD.trainer INFO: iter: 001070, lr: 0.00100, total_loss: 6.057 (7.323), reg_loss: 1.781 (2.084), cls_loss: 4.275 (5.238), time: 0.310 (0.318), eta: 10:29:45
2021-07-15 18:14:04,995 SSD.trainer INFO: iter: 001080, lr: 0.00100, total_loss: 5.923 (7.310), reg_loss: 1.701 (2.081), cls_loss: 4.222 (5.229), time: 0.310 (0.318), eta: 10:29:33
2021-07-15 18:14:08,086 SSD.trainer INFO: iter: 001090, lr: 0.00100, total_loss: 6.125 (7.299), reg_loss: 1.748 (2.078), cls_loss: 4.378 (5.221), time: 0.309 (0.318), eta: 10:29:21
2021-07-15 18:14:11,188 SSD.trainer INFO: iter: 001100, lr: 0.00100, total_loss: 6.030 (7.287), reg_loss: 1.771 (2.075), cls_loss: 4.259 (5.212), time: 0.310 (0.317), eta: 10:29:10
2021-07-15 18:14:14,283 SSD.trainer INFO: iter: 001110, lr: 0.00100, total_loss: 5.976 (7.275), reg_loss: 1.662 (2.071), cls_loss: 4.314 (5.204), time: 0.310 (0.317), eta: 10:28:58
2021-07-15 18:14:17,369 SSD.trainer INFO: iter: 001120, lr: 0.00100, total_loss: 5.773 (7.262), reg_loss: 1.729 (2.068), cls_loss: 4.045 (5.194), time: 0.309 (0.317), eta: 10:28:45
2021-07-15 18:14:20,461 SSD.trainer INFO: iter: 001130, lr: 0.00100, total_loss: 5.854 (7.250), reg_loss: 1.634 (2.064), cls_loss: 4.219 (5.185), time: 0.309 (0.317), eta: 10:28:34
2021-07-15 18:14:23,552 SSD.trainer INFO: iter: 001140, lr: 0.00100, total_loss: 6.157 (7.240), reg_loss: 1.761 (2.062), cls_loss: 4.396 (5.178), time: 0.309 (0.317), eta: 10:28:22
2021-07-15 18:14:26,645 SSD.trainer INFO: iter: 001150, lr: 0.00100, total_loss: 5.984 (7.229), reg_loss: 1.677 (2.058), cls_loss: 4.307 (5.171), time: 0.309 (0.317), eta: 10:28:11
2021-07-15 18:14:29,733 SSD.trainer INFO: iter: 001160, lr: 0.00100, total_loss: 5.877 (7.217), reg_loss: 1.772 (2.056), cls_loss: 4.104 (5.162), time: 0.309 (0.317), eta: 10:27:59
2021-07-15 18:14:32,818 SSD.trainer INFO: iter: 001170, lr: 0.00100, total_loss: 6.055 (7.208), reg_loss: 1.665 (2.052), cls_loss: 4.390 (5.155), time: 0.309 (0.317), eta: 10:27:47
2021-07-15 18:14:35,912 SSD.trainer INFO: iter: 001180, lr: 0.00100, total_loss: 6.087 (7.198), reg_loss: 1.765 (2.050), cls_loss: 4.322 (5.148), time: 0.309 (0.317), eta: 10:27:36
2021-07-15 18:14:38,996 SSD.trainer INFO: iter: 001190, lr: 0.00100, total_loss: 5.930 (7.187), reg_loss: 1.684 (2.047), cls_loss: 4.246 (5.140), time: 0.308 (0.317), eta: 10:27:25
2021-07-15 18:14:42,086 SSD.trainer INFO: iter: 001200, lr: 0.00100, total_loss: 5.766 (7.176), reg_loss: 1.621 (2.043), cls_loss: 4.145 (5.132), time: 0.309 (0.317), eta: 10:27:14
2021-07-15 18:14:45,189 SSD.trainer INFO: iter: 001210, lr: 0.00100, total_loss: 5.777 (7.164), reg_loss: 1.660 (2.040), cls_loss: 4.118 (5.124), time: 0.310 (0.317), eta: 10:27:04
2021-07-15 18:14:48,281 SSD.trainer INFO: iter: 001220, lr: 0.00100, total_loss: 6.041 (7.155), reg_loss: 1.720 (2.038), cls_loss: 4.321 (5.117), time: 0.309 (0.317), eta: 10:26:53
2021-07-15 18:14:51,376 SSD.trainer INFO: iter: 001230, lr: 0.00100, total_loss: 6.250 (7.147), reg_loss: 1.835 (2.036), cls_loss: 4.415 (5.111), time: 0.310 (0.317), eta: 10:26:43
2021-07-15 18:14:54,476 SSD.trainer INFO: iter: 001240, lr: 0.00100, total_loss: 5.827 (7.137), reg_loss: 1.635 (2.033), cls_loss: 4.192 (5.104), time: 0.310 (0.317), eta: 10:26:34
2021-07-15 18:14:57,555 SSD.trainer INFO: iter: 001250, lr: 0.00100, total_loss: 6.041 (7.128), reg_loss: 1.762 (2.031), cls_loss: 4.280 (5.097), time: 0.308 (0.316), eta: 10:26:23
2021-07-15 18:15:00,643 SSD.trainer INFO: iter: 001260, lr: 0.00100, total_loss: 5.625 (7.116), reg_loss: 1.701 (2.028), cls_loss: 3.924 (5.088), time: 0.309 (0.316), eta: 10:26:12
2021-07-15 18:15:03,737 SSD.trainer INFO: iter: 001270, lr: 0.00100, total_loss: 5.677 (7.105), reg_loss: 1.662 (2.025), cls_loss: 4.015 (5.080), time: 0.309 (0.316), eta: 10:26:02
2021-07-15 18:15:06,818 SSD.trainer INFO: iter: 001280, lr: 0.00100, total_loss: 5.836 (7.095), reg_loss: 1.724 (2.023), cls_loss: 4.112 (5.072), time: 0.308 (0.316), eta: 10:25:52
2021-07-15 18:15:09,916 SSD.trainer INFO: iter: 001290, lr: 0.00100, total_loss: 5.912 (7.086), reg_loss: 1.747 (2.021), cls_loss: 4.165 (5.065), time: 0.310 (0.316), eta: 10:25:42
2021-07-15 18:15:13,010 SSD.trainer INFO: iter: 001300, lr: 0.00100, total_loss: 5.875 (7.076), reg_loss: 1.572 (2.017), cls_loss: 4.303 (5.059), time: 0.309 (0.316), eta: 10:25:33
2021-07-15 18:15:16,114 SSD.trainer INFO: iter: 001310, lr: 0.00100, total_loss: 5.871 (7.067), reg_loss: 1.695 (2.015), cls_loss: 4.176 (5.053), time: 0.310 (0.316), eta: 10:25:25
2021-07-15 18:15:19,215 SSD.trainer INFO: iter: 001320, lr: 0.00100, total_loss: 5.662 (7.057), reg_loss: 1.556 (2.011), cls_loss: 4.106 (5.045), time: 0.310 (0.316), eta: 10:25:16
2021-07-15 18:15:22,304 SSD.trainer INFO: iter: 001330, lr: 0.00100, total_loss: 5.788 (7.047), reg_loss: 1.614 (2.008), cls_loss: 4.174 (5.039), time: 0.309 (0.316), eta: 10:25:06
2021-07-15 18:15:25,401 SSD.trainer INFO: iter: 001340, lr: 0.00100, total_loss: 5.739 (7.037), reg_loss: 1.701 (2.006), cls_loss: 4.038 (5.031), time: 0.310 (0.316), eta: 10:24:58
2021-07-15 18:15:28,485 SSD.trainer INFO: iter: 001350, lr: 0.00100, total_loss: 5.870 (7.029), reg_loss: 1.699 (2.004), cls_loss: 4.170 (5.025), time: 0.308 (0.316), eta: 10:24:48
2021-07-15 18:15:31,571 SSD.trainer INFO: iter: 001360, lr: 0.00100, total_loss: 5.649 (7.018), reg_loss: 1.629 (2.001), cls_loss: 4.019 (5.018), time: 0.309 (0.316), eta: 10:24:38
2021-07-15 18:15:34,667 SSD.trainer INFO: iter: 001370, lr: 0.00100, total_loss: 5.840 (7.010), reg_loss: 1.601 (1.998), cls_loss: 4.239 (5.012), time: 0.310 (0.316), eta: 10:24:30
2021-07-15 18:15:37,757 SSD.trainer INFO: iter: 001380, lr: 0.00100, total_loss: 5.873 (7.002), reg_loss: 1.682 (1.996), cls_loss: 4.190 (5.006), time: 0.309 (0.316), eta: 10:24:20
2021-07-15 18:15:40,850 SSD.trainer INFO: iter: 001390, lr: 0.00100, total_loss: 5.774 (6.993), reg_loss: 1.638 (1.993), cls_loss: 4.136 (5.000), time: 0.309 (0.316), eta: 10:24:12
2021-07-15 18:15:43,924 SSD.trainer INFO: iter: 001400, lr: 0.00100, total_loss: 5.920 (6.985), reg_loss: 1.661 (1.991), cls_loss: 4.259 (4.994), time: 0.307 (0.316), eta: 10:24:02
2021-07-15 18:15:47,011 SSD.trainer INFO: iter: 001410, lr: 0.00100, total_loss: 5.824 (6.977), reg_loss: 1.755 (1.989), cls_loss: 4.069 (4.988), time: 0.309 (0.316), eta: 10:23:52
2021-07-15 18:15:50,094 SSD.trainer INFO: iter: 001420, lr: 0.00100, total_loss: 5.562 (6.967), reg_loss: 1.625 (1.986), cls_loss: 3.938 (4.980), time: 0.308 (0.316), eta: 10:23:43
2021-07-15 18:15:53,197 SSD.trainer INFO: iter: 001430, lr: 0.00100, total_loss: 5.805 (6.959), reg_loss: 1.736 (1.985), cls_loss: 4.069 (4.974), time: 0.310 (0.316), eta: 10:23:36
2021-07-15 18:15:56,280 SSD.trainer INFO: iter: 001440, lr: 0.00100, total_loss: 5.645 (6.950), reg_loss: 1.566 (1.982), cls_loss: 4.079 (4.968), time: 0.308 (0.316), eta: 10:23:26
2021-07-15 18:15:59,366 SSD.trainer INFO: iter: 001450, lr: 0.00100, total_loss: 5.620 (6.940), reg_loss: 1.573 (1.979), cls_loss: 4.047 (4.961), time: 0.309 (0.315), eta: 10:23:18
2021-07-15 18:16:02,454 SSD.trainer INFO: iter: 001460, lr: 0.00100, total_loss: 5.633 (6.932), reg_loss: 1.654 (1.977), cls_loss: 3.979 (4.955), time: 0.309 (0.315), eta: 10:23:09
2021-07-15 18:16:05,534 SSD.trainer INFO: iter: 001470, lr: 0.00100, total_loss: 5.769 (6.924), reg_loss: 1.645 (1.974), cls_loss: 4.124 (4.949), time: 0.308 (0.315), eta: 10:23:00
2021-07-15 18:16:08,632 SSD.trainer INFO: iter: 001480, lr: 0.00100, total_loss: 5.627 (6.915), reg_loss: 1.559 (1.972), cls_loss: 4.068 (4.943), time: 0.310 (0.315), eta: 10:22:52
2021-07-15 18:16:11,725 SSD.trainer INFO: iter: 001490, lr: 0.00100, total_loss: 5.660 (6.906), reg_loss: 1.660 (1.970), cls_loss: 3.999 (4.937), time: 0.309 (0.315), eta: 10:22:44
2021-07-15 18:16:14,829 SSD.trainer INFO: iter: 001500, lr: 0.00100, total_loss: 5.988 (6.900), reg_loss: 1.747 (1.968), cls_loss: 4.241 (4.932), time: 0.310 (0.315), eta: 10:22:37
2021-07-15 18:16:17,918 SSD.trainer INFO: iter: 001510, lr: 0.00100, total_loss: 5.730 (6.893), reg_loss: 1.643 (1.966), cls_loss: 4.086 (4.927), time: 0.309 (0.315), eta: 10:22:29
2021-07-15 18:16:21,010 SSD.trainer INFO: iter: 001520, lr: 0.00100, total_loss: 5.634 (6.884), reg_loss: 1.591 (1.963), cls_loss: 4.042 (4.921), time: 0.309 (0.315), eta: 10:22:21
2021-07-15 18:16:24,103 SSD.trainer INFO: iter: 001530, lr: 0.00100, total_loss: 5.721 (6.877), reg_loss: 1.570 (1.961), cls_loss: 4.150 (4.916), time: 0.309 (0.315), eta: 10:22:14
2021-07-15 18:16:27,198 SSD.trainer INFO: iter: 001540, lr: 0.00100, total_loss: 5.630 (6.869), reg_loss: 1.653 (1.959), cls_loss: 3.977 (4.910), time: 0.309 (0.315), eta: 10:22:06
2021-07-15 18:16:30,286 SSD.trainer INFO: iter: 001550, lr: 0.00100, total_loss: 5.349 (6.859), reg_loss: 1.510 (1.956), cls_loss: 3.839 (4.903), time: 0.309 (0.315), eta: 10:21:58
2021-07-15 18:16:33,368 SSD.trainer INFO: iter: 001560, lr: 0.00100, total_loss: 5.502 (6.850), reg_loss: 1.645 (1.954), cls_loss: 3.857 (4.896), time: 0.308 (0.315), eta: 10:21:50
2021-07-15 18:16:36,463 SSD.trainer INFO: iter: 001570, lr: 0.00100, total_loss: 5.583 (6.842), reg_loss: 1.657 (1.952), cls_loss: 3.926 (4.890), time: 0.310 (0.315), eta: 10:21:43
2021-07-15 18:16:39,553 SSD.trainer INFO: iter: 001580, lr: 0.00100, total_loss: 5.677 (6.835), reg_loss: 1.647 (1.950), cls_loss: 4.030 (4.884), time: 0.309 (0.315), eta: 10:21:35
2021-07-15 18:16:42,642 SSD.trainer INFO: iter: 001590, lr: 0.00100, total_loss: 5.498 (6.826), reg_loss: 1.596 (1.948), cls_loss: 3.902 (4.878), time: 0.309 (0.315), eta: 10:21:27
2021-07-15 18:16:45,731 SSD.trainer INFO: iter: 001600, lr: 0.00100, total_loss: 5.660 (6.819), reg_loss: 1.637 (1.946), cls_loss: 4.023 (4.873), time: 0.309 (0.315), eta: 10:21:20
2021-07-15 18:16:48,829 SSD.trainer INFO: iter: 001610, lr: 0.00100, total_loss: 5.573 (6.811), reg_loss: 1.610 (1.944), cls_loss: 3.962 (4.867), time: 0.310 (0.315), eta: 10:21:13
2021-07-15 18:16:51,916 SSD.trainer INFO: iter: 001620, lr: 0.00100, total_loss: 5.665 (6.804), reg_loss: 1.587 (1.942), cls_loss: 4.078 (4.862), time: 0.309 (0.315), eta: 10:21:05
2021-07-15 18:16:55,008 SSD.trainer INFO: iter: 001630, lr: 0.00100, total_loss: 5.444 (6.796), reg_loss: 1.585 (1.940), cls_loss: 3.859 (4.856), time: 0.309 (0.315), eta: 10:20:58
2021-07-15 18:16:58,104 SSD.trainer INFO: iter: 001640, lr: 0.00100, total_loss: 5.524 (6.788), reg_loss: 1.641 (1.938), cls_loss: 3.883 (4.850), time: 0.309 (0.315), eta: 10:20:51
2021-07-15 18:17:01,196 SSD.trainer INFO: iter: 001650, lr: 0.00100, total_loss: 5.512 (6.780), reg_loss: 1.569 (1.935), cls_loss: 3.943 (4.845), time: 0.309 (0.315), eta: 10:20:44
2021-07-15 18:17:04,293 SSD.trainer INFO: iter: 001660, lr: 0.00100, total_loss: 5.444 (6.772), reg_loss: 1.483 (1.933), cls_loss: 3.961 (4.839), time: 0.310 (0.315), eta: 10:20:37
2021-07-15 18:17:07,391 SSD.trainer INFO: iter: 001670, lr: 0.00100, total_loss: 5.367 (6.764), reg_loss: 1.547 (1.930), cls_loss: 3.819 (4.833), time: 0.310 (0.315), eta: 10:20:31
2021-07-15 18:17:10,484 SSD.trainer INFO: iter: 001680, lr: 0.00100, total_loss: 5.534 (6.756), reg_loss: 1.632 (1.929), cls_loss: 3.902 (4.828), time: 0.309 (0.315), eta: 10:20:24
2021-07-15 18:17:13,572 SSD.trainer INFO: iter: 001690, lr: 0.00100, total_loss: 5.486 (6.749), reg_loss: 1.526 (1.926), cls_loss: 3.960 (4.823), time: 0.309 (0.315), eta: 10:20:17
2021-07-15 18:17:16,656 SSD.trainer INFO: iter: 001700, lr: 0.00100, total_loss: 5.531 (6.742), reg_loss: 1.640 (1.925), cls_loss: 3.892 (4.817), time: 0.309 (0.315), eta: 10:20:09
2021-07-15 18:17:19,730 SSD.trainer INFO: iter: 001710, lr: 0.00100, total_loss: 5.423 (6.734), reg_loss: 1.567 (1.923), cls_loss: 3.856 (4.812), time: 0.307 (0.314), eta: 10:20:01
2021-07-15 18:17:22,829 SSD.trainer INFO: iter: 001720, lr: 0.00100, total_loss: 5.590 (6.727), reg_loss: 1.650 (1.921), cls_loss: 3.940 (4.806), time: 0.310 (0.314), eta: 10:19:55
2021-07-15 18:17:25,920 SSD.trainer INFO: iter: 001730, lr: 0.00100, total_loss: 5.344 (6.719), reg_loss: 1.574 (1.919), cls_loss: 3.770 (4.801), time: 0.309 (0.314), eta: 10:19:48
2021-07-15 18:17:29,012 SSD.trainer INFO: iter: 001740, lr: 0.00100, total_loss: 5.501 (6.712), reg_loss: 1.585 (1.917), cls_loss: 3.916 (4.795), time: 0.309 (0.314), eta: 10:19:41
2021-07-15 18:17:32,108 SSD.trainer INFO: iter: 001750, lr: 0.00100, total_loss: 5.325 (6.705), reg_loss: 1.539 (1.915), cls_loss: 3.786 (4.790), time: 0.309 (0.314), eta: 10:19:35
2021-07-15 18:17:35,188 SSD.trainer INFO: iter: 001760, lr: 0.00100, total_loss: 5.234 (6.696), reg_loss: 1.539 (1.913), cls_loss: 3.695 (4.783), time: 0.308 (0.314), eta: 10:19:27
2021-07-15 18:17:38,291 SSD.trainer INFO: iter: 001770, lr: 0.00100, total_loss: 5.566 (6.690), reg_loss: 1.663 (1.911), cls_loss: 3.903 (4.778), time: 0.310 (0.314), eta: 10:19:22
2021-07-15 18:17:41,390 SSD.trainer INFO: iter: 001780, lr: 0.00100, total_loss: 5.348 (6.682), reg_loss: 1.644 (1.910), cls_loss: 3.703 (4.772), time: 0.310 (0.314), eta: 10:19:16
2021-07-15 18:17:44,493 SSD.trainer INFO: iter: 001790, lr: 0.00100, total_loss: 5.434 (6.675), reg_loss: 1.600 (1.908), cls_loss: 3.835 (4.767), time: 0.310 (0.314), eta: 10:19:10
2021-07-15 18:17:47,599 SSD.trainer INFO: iter: 001800, lr: 0.00100, total_loss: 5.445 (6.668), reg_loss: 1.588 (1.906), cls_loss: 3.857 (4.762), time: 0.311 (0.314), eta: 10:19:04
2021-07-15 18:17:50,684 SSD.trainer INFO: iter: 001810, lr: 0.00100, total_loss: 5.292 (6.661), reg_loss: 1.567 (1.904), cls_loss: 3.725 (4.756), time: 0.308 (0.314), eta: 10:18:57
2021-07-15 18:17:53,784 SSD.trainer INFO: iter: 001820, lr: 0.00100, total_loss: 5.612 (6.655), reg_loss: 1.654 (1.903), cls_loss: 3.958 (4.752), time: 0.310 (0.314), eta: 10:18:51
2021-07-15 18:17:56,885 SSD.trainer INFO: iter: 001830, lr: 0.00100, total_loss: 5.587 (6.649), reg_loss: 1.641 (1.902), cls_loss: 3.947 (4.748), time: 0.310 (0.314), eta: 10:18:46
2021-07-15 18:17:59,981 SSD.trainer INFO: iter: 001840, lr: 0.00100, total_loss: 5.454 (6.643), reg_loss: 1.557 (1.900), cls_loss: 3.897 (4.743), time: 0.310 (0.314), eta: 10:18:40
2021-07-15 18:18:03,082 SSD.trainer INFO: iter: 001850, lr: 0.00100, total_loss: 5.548 (6.637), reg_loss: 1.680 (1.899), cls_loss: 3.868 (4.738), time: 0.310 (0.314), eta: 10:18:34
2021-07-15 18:18:06,178 SSD.trainer INFO: iter: 001860, lr: 0.00100, total_loss: 5.076 (6.628), reg_loss: 1.503 (1.896), cls_loss: 3.573 (4.732), time: 0.310 (0.314), eta: 10:18:28
2021-07-15 18:18:09,269 SSD.trainer INFO: iter: 001870, lr: 0.00100, total_loss: 5.194 (6.621), reg_loss: 1.563 (1.895), cls_loss: 3.630 (4.726), time: 0.309 (0.314), eta: 10:18:21
2021-07-15 18:18:12,375 SSD.trainer INFO: iter: 001880, lr: 0.00100, total_loss: 5.419 (6.614), reg_loss: 1.576 (1.893), cls_loss: 3.844 (4.721), time: 0.311 (0.314), eta: 10:18:16
2021-07-15 18:18:15,479 SSD.trainer INFO: iter: 001890, lr: 0.00100, total_loss: 5.380 (6.608), reg_loss: 1.619 (1.892), cls_loss: 3.760 (4.716), time: 0.310 (0.314), eta: 10:18:11
2021-07-15 18:18:18,580 SSD.trainer INFO: iter: 001900, lr: 0.00100, total_loss: 5.474 (6.602), reg_loss: 1.624 (1.890), cls_loss: 3.849 (4.712), time: 0.310 (0.314), eta: 10:18:05
2021-07-15 18:18:21,672 SSD.trainer INFO: iter: 001910, lr: 0.00100, total_loss: 5.541 (6.596), reg_loss: 1.589 (1.889), cls_loss: 3.952 (4.708), time: 0.309 (0.314), eta: 10:17:59
2021-07-15 18:18:24,760 SSD.trainer INFO: iter: 001920, lr: 0.00100, total_loss: 5.302 (6.590), reg_loss: 1.561 (1.887), cls_loss: 3.741 (4.703), time: 0.309 (0.314), eta: 10:17:53
2021-07-15 18:18:27,859 SSD.trainer INFO: iter: 001930, lr: 0.00100, total_loss: 5.462 (6.584), reg_loss: 1.585 (1.885), cls_loss: 3.877 (4.698), time: 0.310 (0.314), eta: 10:17:47
2021-07-15 18:18:30,965 SSD.trainer INFO: iter: 001940, lr: 0.00100, total_loss: 5.301 (6.577), reg_loss: 1.517 (1.883), cls_loss: 3.785 (4.694), time: 0.311 (0.314), eta: 10:17:42
2021-07-15 18:18:34,059 SSD.trainer INFO: iter: 001950, lr: 0.00100, total_loss: 5.306 (6.571), reg_loss: 1.536 (1.882), cls_loss: 3.770 (4.689), time: 0.309 (0.314), eta: 10:17:36
2021-07-15 18:18:37,172 SSD.trainer INFO: iter: 001960, lr: 0.00100, total_loss: 5.499 (6.565), reg_loss: 1.637 (1.880), cls_loss: 3.862 (4.685), time: 0.311 (0.314), eta: 10:17:31
2021-07-15 18:18:40,277 SSD.trainer INFO: iter: 001970, lr: 0.00100, total_loss: 5.331 (6.559), reg_loss: 1.589 (1.879), cls_loss: 3.743 (4.680), time: 0.310 (0.314), eta: 10:17:26
2021-07-15 18:18:43,372 SSD.trainer INFO: iter: 001980, lr: 0.00100, total_loss: 5.185 (6.552), reg_loss: 1.523 (1.877), cls_loss: 3.662 (4.675), time: 0.310 (0.314), eta: 10:17:20
2021-07-15 18:18:46,477 SSD.trainer INFO: iter: 001990, lr: 0.00100, total_loss: 5.577 (6.547), reg_loss: 1.689 (1.876), cls_loss: 3.888 (4.671), time: 0.310 (0.314), eta: 10:17:15
2021-07-15 18:18:49,581 SSD.trainer INFO: iter: 002000, lr: 0.00100, total_loss: 5.283 (6.541), reg_loss: 1.589 (1.875), cls_loss: 3.694 (4.666), time: 0.310 (0.314), eta: 10:17:10
2021-07-15 18:18:52,673 SSD.trainer INFO: iter: 002010, lr: 0.00100, total_loss: 5.375 (6.535), reg_loss: 1.536 (1.873), cls_loss: 3.838 (4.662), time: 0.309 (0.314), eta: 10:17:04
2021-07-15 18:18:55,786 SSD.trainer INFO: iter: 002020, lr: 0.00100, total_loss: 5.343 (6.529), reg_loss: 1.638 (1.872), cls_loss: 3.706 (4.657), time: 0.311 (0.314), eta: 10:17:00
2021-07-15 18:18:58,890 SSD.trainer INFO: iter: 002030, lr: 0.00100, total_loss: 5.531 (6.524), reg_loss: 1.606 (1.871), cls_loss: 3.925 (4.654), time: 0.310 (0.314), eta: 10:16:55
2021-07-15 18:19:01,976 SSD.trainer INFO: iter: 002040, lr: 0.00100, total_loss: 5.228 (6.518), reg_loss: 1.451 (1.868), cls_loss: 3.777 (4.649), time: 0.309 (0.314), eta: 10:16:48
2021-07-15 18:19:05,085 SSD.trainer INFO: iter: 002050, lr: 0.00100, total_loss: 5.281 (6.512), reg_loss: 1.539 (1.867), cls_loss: 3.743 (4.645), time: 0.311 (0.314), eta: 10:16:44
2021-07-15 18:19:08,193 SSD.trainer INFO: iter: 002060, lr: 0.00100, total_loss: 4.893 (6.504), reg_loss: 1.413 (1.865), cls_loss: 3.480 (4.639), time: 0.311 (0.314), eta: 10:16:39
2021-07-15 18:19:11,261 SSD.trainer INFO: iter: 002070, lr: 0.00100, total_loss: 5.482 (6.499), reg_loss: 1.675 (1.864), cls_loss: 3.808 (4.635), time: 0.307 (0.314), eta: 10:16:32
2021-07-15 18:19:14,272 SSD.trainer INFO: iter: 002080, lr: 0.00100, total_loss: 5.343 (6.493), reg_loss: 1.506 (1.862), cls_loss: 3.837 (4.631), time: 0.301 (0.314), eta: 10:16:22
